  0.409999877       10.0000000       3.26075610E-06   4.58273389E-05   5.27761935E-04   4.71592927E-03   2.95912772E-02  0.101429321    
  0.419999868       10.0000000       3.74621595E-06   5.13457271E-05   5.76417719E-04   5.01691131E-03   3.06049380E-02  0.101290397    
  0.429999858       10.0000000       4.28934300E-06   5.73658945E-05   6.28133945E-04   5.32802194E-03   3.16168368E-02  0.101077080    
  0.439999849       10.0000000       4.89530976E-06   6.39189457E-05   6.83011836E-04   5.64923976E-03   3.26262414E-02  0.100792058    
  0.449999839       10.0000000       5.56960504E-06   7.10370077E-05   7.41152326E-04   5.98053634E-03   3.36324498E-02  0.100437962    
  0.459999830       10.0000000       6.31804369E-06   7.87532044E-05   8.02656054E-04   6.32187584E-03   3.46347801E-02  0.100017354    
  0.469999820       10.0000000       7.14677662E-06   8.71016746E-05   8.67623196E-04   6.67321682E-03   3.56325842E-02   9.95327458E-02
  0.479999810       10.0000000       8.06230128E-06   9.61175465E-05   9.36153578E-04   7.03451037E-03   3.66252325E-02   9.89865884E-02
  0.489999801       10.0000000       9.07147205E-06   1.05836953E-04   1.00834644E-03   7.40570202E-03   3.76121216E-02   9.83812660E-02
  0.499999791       10.0000000       1.01815085E-05   1.16297015E-04   1.08430046E-03   7.78673170E-03   3.85926701E-02   9.77191180E-02
  0.509999812       10.0000000       1.14000077E-05   1.27535823E-04   1.16411364E-03   8.17753281E-03   3.95663232E-02   9.70024168E-02
  0.519999802       10.0000000       1.27349513E-05   1.39592477E-04   1.24788343E-03   8.57803319E-03   4.05325443E-02   9.62333828E-02
  0.529999793       10.0000000       1.41947166E-05   1.52507011E-04   1.33570645E-03   8.98815691E-03   4.14908230E-02   9.54141840E-02
  0.539999783       10.0000000       1.57880877E-05   1.66320431E-04   1.42767839E-03   9.40782204E-03   4.24406677E-02   9.45469290E-02
  0.549999774       10.0000000       1.75242621E-05   1.81074720E-04   1.52389437E-03   9.83694103E-03   4.33816090E-02   9.36336815E-02
  0.559999764       10.0000000       1.94128625E-05   1.96812776E-04   1.62444846E-03   1.02754226E-02   4.43131961E-02   9.26764533E-02
  0.569999754       10.0000000       2.14639440E-05   2.13578460E-04   1.72943377E-03   1.07231718E-02   4.52349968E-02   9.16772038E-02
  0.579999745       10.0000000       2.36880060E-05   2.31416532E-04   1.83894252E-03   1.11800889E-02   4.61466052E-02   9.06378329E-02
  0.589999735       10.0000000       2.60960005E-05   2.50372686E-04   1.95306586E-03   1.16460687E-02   4.70476262E-02   8.95602107E-02
  0.599999726       10.0000000       2.86993418E-05   2.70493532E-04   2.07189377E-03   1.21210041E-02   4.79376875E-02   8.84461403E-02
  0.609999716       10.0000000       3.15099132E-05   2.91826553E-04   2.19551544E-03   1.26047842E-02   4.88164350E-02   8.72973874E-02
  0.619999707       10.0000000       3.45400767E-05   3.14420118E-04   2.32401863E-03   1.30972937E-02   4.96835262E-02   8.61156732E-02
  0.629999697       10.0000000       3.78026816E-05   3.38323473E-04   2.45748996E-03   1.35984151E-02   5.05386442E-02   8.49026740E-02
  0.639999688       10.0000000       4.13110793E-05   3.63586762E-04   2.59601511E-03   1.41080264E-02   5.13814799E-02   8.36600140E-02
  0.649999678       10.0000000       4.50791194E-05   3.90260917E-04   2.73967837E-03   1.46260029E-02   5.22117503E-02   8.23892802E-02
  0.659999669       10.0000000       4.91211722E-05   4.18397743E-04   2.88856262E-03   1.51522188E-02   5.30291796E-02   8.10920224E-02
  0.669999659       10.0000000       5.34521241E-05   4.48049861E-04   3.04274983E-03   1.56865437E-02   5.38335070E-02   7.97697306E-02
  0.679999650       10.0000000       5.80873966E-05   4.79270704E-04   3.20232008E-03   1.62288453E-02   5.46244942E-02   7.84238726E-02
  0.689999640       10.0000000       6.30429495E-05   5.12114493E-04   3.36735277E-03   1.67789888E-02   5.54019101E-02   7.70558640E-02
  0.699999630       10.0000000       6.83352846E-05   5.46636235E-04   3.53792543E-03   1.73368379E-02   5.61655425E-02   7.56670907E-02
  0.709999621       10.0000000       7.39814568E-05   5.82891749E-04   3.71411466E-03   1.79022532E-02   5.69151863E-02   7.42588937E-02
  0.719999611       10.0000000       7.99990885E-05   6.20937499E-04   3.89599521E-03   1.84750948E-02   5.76506592E-02   7.28325695E-02
  0.729999602       10.0000000       8.64063695E-05   6.60830818E-04   4.08364087E-03   1.90552194E-02   5.83717823E-02   7.13893920E-02
  0.739999592       10.0000000       9.32220573E-05   7.02629739E-04   4.27712360E-03   1.96424816E-02   5.90783954E-02   6.99305907E-02
  0.749999583       10.0000000       1.00465506E-04   7.46392994E-04   4.47651371E-03   2.02367380E-02   5.97703457E-02   6.84573576E-02
  0.759999573       10.0000000       1.08156659E-04   7.92179955E-04   4.68188105E-03   2.08378397E-02   6.04474992E-02   6.69708550E-02
  0.769999564       10.0000000       1.16316049E-04   8.40050750E-04   4.89329314E-03   2.14456376E-02   6.11097254E-02   6.54722005E-02
  0.779999554       10.0000000       1.24964819E-04   8.90066149E-04   5.11081563E-03   2.20599826E-02   6.17569089E-02   6.39624968E-02
  0.789999545       10.0000000       1.34124726E-04   9.42287617E-04   5.33451373E-03   2.26807240E-02   6.23889416E-02   6.24427982E-02
  0.799999535       10.0000000       1.43818135E-04   9.96777206E-04   5.56445075E-03   2.33077109E-02   6.30057305E-02   6.09141365E-02
  0.809999526       10.0000000       1.54068039E-04   1.05359766E-03   5.80068817E-03   2.39407886E-02   6.36071935E-02   5.93775027E-02
  0.819999516       10.0000000       1.64898069E-04   1.11281220E-03   6.04328606E-03   2.45798044E-02   6.41932562E-02   5.78338653E-02
  0.829999506       10.0000000       1.76332484E-04   1.17448473E-03   6.29230356E-03   2.52246037E-02   6.47638515E-02   5.62841594E-02
  0.839999497       10.0000000       1.88396181E-04   1.23867986E-03   6.54779701E-03   2.58750301E-02   6.53189197E-02   5.47292903E-02
  0.849999487       10.0000000       2.01114715E-04   1.30546244E-03   6.80982228E-03   2.65309289E-02   6.58584237E-02   5.31701334E-02
  0.859999478       10.0000000       2.14514279E-04   1.37489825E-03   7.07843341E-03   2.71921456E-02   6.63823113E-02   5.16075380E-02
  0.869999468       10.0000000       2.28621750E-04   1.44705328E-03   7.35368254E-03   2.78585237E-02   6.68905601E-02   5.00423275E-02
  0.879999459       10.0000000       2.43464630E-04   1.52199424E-03   7.63562042E-03   2.85299048E-02   6.73831478E-02   4.84752953E-02
  0.889999449       10.0000000       2.59071123E-04   1.59978820E-03   7.92429689E-03   2.92061344E-02   6.78600594E-02   4.69072089E-02
  0.899999440       10.0000000       2.75470113E-04   1.68050278E-03   8.21975898E-03   2.98870541E-02   6.83212876E-02   4.53388132E-02
  0.909999430       10.0000000       2.92691140E-04   1.76420610E-03   8.52205325E-03   3.05725075E-02   6.87668324E-02   4.37708236E-02
  0.919999421       10.0000000       3.10764415E-04   1.85096671E-03   8.83122347E-03   3.12623382E-02   6.91967085E-02   4.22039330E-02
  0.929999411       10.0000000       3.29720875E-04   1.94085366E-03   9.14731342E-03   3.19563895E-02   6.96109235E-02   4.06388082E-02
  0.939999402       10.0000000       3.49592126E-04   2.03393633E-03   9.47036501E-03   3.26545052E-02   7.00094923E-02   3.90760973E-02
  0.949999392       10.0000000       3.70410475E-04   2.13028444E-03   9.80041735E-03   3.33565287E-02   7.03924522E-02   3.75164226E-02
  0.959999382       10.0000000       3.92208924E-04   2.22996809E-03   1.01375086E-02   3.40623036E-02   7.07598329E-02   3.59603837E-02
  0.969999373       10.0000000       4.15021175E-04   2.33305804E-03   1.04816752E-02   3.47716734E-02   7.11116716E-02   3.44085582E-02
  0.979999363       10.0000000       4.38881660E-04   2.43962533E-03   1.08329533E-02   3.54844853E-02   7.14480206E-02   3.28615010E-02
  0.989999354       10.0000000       4.63825505E-04   2.54974095E-03   1.11913756E-02   3.62005830E-02   7.17689246E-02   3.13197523E-02
  0.999999344       10.0000000       4.89888538E-04   2.66347663E-03   1.15569746E-02   3.69198136E-02   7.20744357E-02   2.97838245E-02
   1.00999939       10.0000000       5.17107313E-04   2.78090429E-03   1.19297812E-02   3.76420207E-02   7.23646209E-02   2.82542165E-02
   1.01999938       10.0000000       5.45519171E-04   2.90209637E-03   1.23098241E-02   3.83670554E-02   7.26395398E-02   2.67314017E-02
   1.02999938       10.0000000       5.75162063E-04   3.02712503E-03   1.26971314E-02   3.90947610E-02   7.28992671E-02   2.52158400E-02
   1.03999937       10.0000000       6.06074696E-04   3.15606315E-03   1.30917281E-02   3.98249887E-02   7.31438771E-02   2.37079710E-02
   1.04999936       10.0000000       6.38296595E-04   3.28898383E-03   1.34936394E-02   4.05575894E-02   7.33734518E-02   2.22082138E-02
   1.05999935       10.0000000       6.71867921E-04   3.42596043E-03   1.39028877E-02   4.12924103E-02   7.35880733E-02   2.07169726E-02
   1.06999934       10.0000000       7.06829596E-04   3.56706628E-03   1.43194944E-02   4.20293026E-02   7.37878233E-02   1.92346349E-02
   1.07999933       10.0000000       7.43223296E-04   3.71237495E-03   1.47434799E-02   4.27681170E-02   7.39727989E-02   1.77615713E-02
   1.08999932       10.0000000       7.81091396E-04   3.86196049E-03   1.51748629E-02   4.35087085E-02   7.41430894E-02   1.62981339E-02
   1.09999931       10.0000000       8.20477027E-04   4.01589694E-03   1.56136602E-02   4.42509316E-02   7.42987916E-02   1.48446625E-02
   1.10999930       10.0000000       8.61424080E-04   4.17425856E-03   1.60598867E-02   4.49946374E-02   7.44400099E-02   1.34014795E-02
   1.11999929       10.0000000       9.03977198E-04   4.33711940E-03   1.65135581E-02   4.57396843E-02   7.45668560E-02   1.19688921E-02
   1.12999928       10.0000000       9.48181725E-04   4.50455444E-03   1.69746857E-02   4.64859270E-02   7.46794268E-02   1.05471928E-02
   1.13999927       10.0000000       9.94083821E-04   4.67663817E-03   1.74432807E-02   4.72332239E-02   7.47778341E-02   9.13666096E-03
   1.14999926       10.0000000       1.04173028E-03   4.85344511E-03   1.79193541E-02   4.79814373E-02   7.48621970E-02   7.73756253E-03
   1.15999925       10.0000000       1.09116873E-03   5.03505021E-03   1.84029136E-02   4.87304218E-02   7.49326274E-02   6.35014800E-03
   1.16999924       10.0000000       1.14244758E-03   5.22152847E-03   1.88939646E-02   4.94800434E-02   7.49892443E-02   4.97465627E-03
   1.17999923       10.0000000       1.19561586E-03   5.41295484E-03   1.93925146E-02   5.02301604E-02   7.50321671E-02   3.61131271E-03
   1.18999922       10.0000000       1.25072338E-03   5.60940383E-03   1.98985692E-02   5.09806387E-02   7.50615150E-02   2.26033083E-03
   1.19999921       10.0000000       1.30782090E-03   5.81095088E-03   2.04121284E-02   5.17313443E-02   7.50774145E-02   9.21912026E-04
   1.20999920       10.0000000       1.36695965E-03   6.01767143E-03   2.09331959E-02   5.24821430E-02   7.50799924E-02  -4.03753977E-04
   1.21999919       10.0000000       1.42819178E-03   6.22963998E-03   2.14617718E-02   5.32329008E-02   7.50693828E-02  -1.71648886E-03
   1.22999918       10.0000000       1.49157015E-03   6.44693198E-03   2.19978541E-02   5.39834872E-02   7.50457123E-02  -3.01612588E-03
   1.23999918       10.0000000       1.55714841E-03   6.66962238E-03   2.25414410E-02   5.47337718E-02   7.50091076E-02  -4.30250866E-03
   1.24999917       10.0000000       1.62498082E-03   6.89778617E-03   2.30925288E-02   5.54836281E-02   7.49597028E-02  -5.57549065E-03
   1.25999916       10.0000000       1.69512257E-03   7.13149831E-03   2.36511119E-02   5.62329255E-02   7.48976395E-02  -6.83493633E-03
   1.26999915       10.0000000       1.76762952E-03   7.37083377E-03   2.42171846E-02   5.69815375E-02   7.48230517E-02  -8.08071997E-03
   1.27999914       10.0000000       1.84255827E-03   7.61586707E-03   2.47907396E-02   5.77293448E-02   7.47360736E-02  -9.31272469E-03
   1.28999913       10.0000000       1.91996607E-03   7.86667317E-03   2.53717676E-02   5.84762208E-02   7.46368468E-02  -1.05308434E-02
   1.29999912       10.0000000       1.99991115E-03   8.12332705E-03   2.59602591E-02   5.92220426E-02   7.45255053E-02  -1.17349783E-02
   1.30999911       10.0000000       2.08245241E-03   8.38590320E-03   2.65562031E-02   5.99666908E-02   7.44021907E-02  -1.29250390E-02
   1.31999910       10.0000000       2.16764933E-03   8.65447614E-03   2.71595884E-02   6.07100464E-02   7.42670521E-02  -1.41009446E-02
   1.32999909       10.0000000       2.25556223E-03   8.92911945E-03   2.77704000E-02   6.14519939E-02   7.41202235E-02  -1.52626233E-02
   1.33999908       10.0000000       2.34625232E-03   9.20990855E-03   2.83886231E-02   6.21924140E-02   7.39618465E-02  -1.64100099E-02
   1.34999907       10.0000000       2.43978132E-03   9.49691702E-03   2.90142428E-02   6.29311949E-02   7.37920702E-02  -1.75430458E-02
   1.35999906       10.0000000       2.53621163E-03   9.79021844E-03   2.96472423E-02   6.36682212E-02   7.36110359E-02  -1.86616816E-02
   1.36999905       10.0000000       2.63560680E-03   1.00898864E-02   3.02876011E-02   6.44033775E-02   7.34188855E-02  -1.97658762E-02
   1.37999904       10.0000000       2.73803086E-03   1.03959944E-02   3.09353024E-02   6.51365593E-02   7.32157677E-02  -2.08555926E-02
   1.38999903       10.0000000       2.84354854E-03   1.07086161E-02   3.15903239E-02   6.58676550E-02   7.30018243E-02  -2.19308026E-02
   1.39999902       10.0000000       2.95222527E-03   1.10278251E-02   3.22526470E-02   6.65965602E-02   7.27772042E-02  -2.29914822E-02
   1.40999901       10.0000000       3.06412717E-03   1.13536939E-02   3.29222493E-02   6.73231632E-02   7.25420490E-02  -2.40376163E-02
   1.41999900       10.0000000       3.17932153E-03   1.16862943E-02   3.35991047E-02   6.80473670E-02   7.22965002E-02  -2.50691958E-02
   1.42999899       10.0000000       3.29787587E-03   1.20257000E-02   3.42831872E-02   6.87690601E-02   7.20407143E-02  -2.60862149E-02
   1.43999898       10.0000000       3.41985840E-03   1.23719824E-02   3.49744745E-02   6.94881454E-02   7.17748255E-02  -2.70886756E-02
   1.44999897       10.0000000       3.54533852E-03   1.27252135E-02   3.56729403E-02   7.02045262E-02   7.14989901E-02  -2.80765854E-02
   1.45999897       10.0000000       3.67438607E-03   1.30854649E-02   3.63785550E-02   7.09180981E-02   7.12133422E-02  -2.90499572E-02
   1.46999896       10.0000000       3.80707160E-03   1.34528084E-02   3.70912924E-02   7.16287643E-02   7.09180385E-02  -3.00088059E-02
   1.47999895       10.0000000       3.94346612E-03   1.38273146E-02   3.78111191E-02   7.23364279E-02   7.06132203E-02  -3.09531558E-02
   1.48999894       10.0000000       4.08364180E-03   1.42090544E-02   3.85380089E-02   7.30409995E-02   7.02990294E-02  -3.18830349E-02
   1.49999893       10.0000000       4.22767131E-03   1.45980986E-02   3.92719284E-02   7.37423822E-02   6.99756071E-02  -3.27984728E-02
   1.50999892       10.0000000       4.37562820E-03   1.49945170E-02   4.00128439E-02   7.44404867E-02   6.96431026E-02  -3.36995050E-02
   1.51999891       10.0000000       4.52758651E-03   1.53983794E-02   4.07607257E-02   7.51352161E-02   6.93016648E-02  -3.45861726E-02
   1.52999890       10.0000000       4.68362076E-03   1.58097558E-02   4.15155366E-02   7.58264884E-02   6.89514279E-02  -3.54585163E-02
   1.53999889       10.0000000       4.84380685E-03   1.62287131E-02   4.22772430E-02   7.65142143E-02   6.85925409E-02  -3.63165885E-02
   1.54999888       10.0000000       5.00822067E-03   1.66553222E-02   4.30458076E-02   7.71983117E-02   6.82251453E-02  -3.71604376E-02
   1.55999887       10.0000000       5.17693907E-03   1.70896519E-02   4.38211970E-02   7.78786913E-02   6.78493828E-02  -3.79901230E-02
   1.56999886       10.0000000       5.35003981E-03   1.75317694E-02   4.46033701E-02   7.85552710E-02   6.74653947E-02  -3.88057008E-02
   1.57999885       10.0000000       5.52760065E-03   1.79817416E-02   4.53922898E-02   7.92279691E-02   6.70733154E-02  -3.96072343E-02
   1.58999884       10.0000000       5.70970075E-03   1.84396375E-02   4.61879149E-02   7.98967108E-02   6.66732937E-02  -4.03947867E-02
   1.59999883       10.0000000       5.89641975E-03   1.89055223E-02   4.69902083E-02   8.05614144E-02   6.62654638E-02  -4.11684290E-02
   1.60999882       10.0000000       6.08783774E-03   1.93794630E-02   4.77991290E-02   8.12219977E-02   6.58499673E-02  -4.19282280E-02
   1.61999881       10.0000000       6.28403574E-03   1.98615268E-02   4.86146361E-02   8.18783864E-02   6.54269457E-02  -4.26742621E-02
   1.62999880       10.0000000       6.48509525E-03   2.03517787E-02   4.94366847E-02   8.25305134E-02   6.49965331E-02  -4.34066057E-02
   1.63999879       10.0000000       6.69109868E-03   2.08502822E-02   5.02652340E-02   8.31782967E-02   6.45588636E-02  -4.41253372E-02
   1.64999878       10.0000000       6.90212846E-03   2.13571042E-02   5.11002392E-02   8.38216692E-02   6.41140714E-02  -4.48305383E-02
   1.65999877       10.0000000       7.11826840E-03   2.18723081E-02   5.19416556E-02   8.44605565E-02   6.36622980E-02  -4.55222949E-02
   1.66999876       10.0000000       7.33960280E-03   2.23959591E-02   5.27894348E-02   8.50948915E-02   6.32036701E-02  -4.62006889E-02
   1.67999876       10.0000000       7.56621594E-03   2.29281187E-02   5.36435358E-02   8.57246071E-02   6.27383292E-02  -4.68658097E-02
   1.68999875       10.0000000       7.79819349E-03   2.34688502E-02   5.45039102E-02   8.63496363E-02   6.22664019E-02  -4.75177467E-02
   1.69999874       10.0000000       8.03562161E-03   2.40182169E-02   5.53705133E-02   8.69699121E-02   6.17880188E-02  -4.81565930E-02
   1.70999873       10.0000000       8.27858690E-03   2.45762803E-02   5.62432930E-02   8.75853747E-02   6.13033138E-02  -4.87824418E-02
   1.71999872       10.0000000       8.52717645E-03   2.51431018E-02   5.71222045E-02   8.81959572E-02   6.08124137E-02  -4.93953861E-02
   1.72999871       10.0000000       8.78147874E-03   2.57187430E-02   5.80071956E-02   8.88016000E-02   6.03154488E-02  -4.99955229E-02
   1.73999870       10.0000000       9.04158130E-03   2.63032652E-02   5.88982180E-02   8.94022435E-02   5.98125458E-02  -5.05829491E-02
   1.74999869       10.0000000       9.30757355E-03   2.68967282E-02   5.97952232E-02   8.99978280E-02   5.93038313E-02  -5.11577651E-02
   1.75999868       10.0000000       9.57954582E-03   2.74991896E-02   6.06981590E-02   9.05883014E-02   5.87894320E-02  -5.17200716E-02
   1.76999867       10.0000000       9.85758752E-03   2.81107109E-02   6.16069734E-02   9.11736041E-02   5.82694709E-02  -5.22699691E-02
   1.77999866       10.0000000       1.01417899E-02   2.87313499E-02   6.25216141E-02   9.17536765E-02   5.77440746E-02  -5.28075621E-02
   1.78999865       10.0000000       1.04322452E-02   2.93611642E-02   6.34420291E-02   9.23284665E-02   5.72133623E-02  -5.33329546E-02
   1.79999864       10.0000000       1.07290447E-02   3.00002098E-02   6.43681660E-02   9.28979218E-02   5.66774569E-02  -5.38462512E-02
   1.80999863       10.0000000       1.10322805E-02   3.06485463E-02   6.52999729E-02   9.34619978E-02   5.61364777E-02  -5.43475561E-02
   1.81999862       10.0000000       1.13420468E-02   3.13062295E-02   6.62373900E-02   9.40206349E-02   5.55905439E-02  -5.48369735E-02
   1.82999861       10.0000000       1.16584366E-02   3.19733135E-02   6.71803653E-02   9.45737883E-02   5.50397746E-02  -5.53146154E-02
   1.83999860       10.0000000       1.19815450E-02   3.26498561E-02   6.81288466E-02   9.51214135E-02   5.44842891E-02  -5.57805859E-02
   1.84999859       10.0000000       1.23114660E-02   3.33359092E-02   6.90827742E-02   9.56634581E-02   5.39242029E-02  -5.62349930E-02
   1.85999858       10.0000000       1.26482956E-02   3.40315290E-02   7.00420961E-02   9.61998776E-02   5.33596277E-02  -5.66779487E-02
   1.86999857       10.0000000       1.29921287E-02   3.47367674E-02   7.10067526E-02   9.67306346E-02   5.27906790E-02  -5.71095571E-02
   1.87999856       10.0000000       1.33430632E-02   3.54516804E-02   7.19766915E-02   9.72556770E-02   5.22174723E-02  -5.75299338E-02
   1.88999856       10.0000000       1.37011949E-02   3.61763202E-02   7.29518458E-02   9.77749676E-02   5.16401157E-02  -5.79391830E-02
   1.89999855       10.0000000       1.40666217E-02   3.69107351E-02   7.39321709E-02   9.82884616E-02   5.10587245E-02  -5.83374202E-02
   1.90999854       10.0000000       1.44394422E-02   3.76549810E-02   7.49175996E-02   9.87961218E-02   5.04734032E-02  -5.87247536E-02
   1.91999853       10.0000000       1.48197543E-02   3.84091064E-02   7.59080723E-02   9.92979109E-02   4.98842634E-02  -5.91012947E-02
   1.92999852       10.0000000       1.52076576E-02   3.91731597E-02   7.69035369E-02   9.97937918E-02   4.92914133E-02  -5.94671518E-02
   1.93999851       10.0000000       1.56032508E-02   3.99471931E-02   7.79039264E-02  0.100283727       4.86949570E-02  -5.98224401E-02
   1.94999850       10.0000000       1.60066355E-02   4.07312550E-02   7.89091885E-02  0.100767680       4.80949990E-02  -6.01672679E-02
   1.95999849       10.0000000       1.64179094E-02   4.15253937E-02   7.99192637E-02  0.101245612       4.74916436E-02  -6.05017468E-02
   1.96999848       10.0000000       1.68371759E-02   4.23296578E-02   8.09340850E-02  0.101717494       4.68849950E-02  -6.08259849E-02
   1.97999847       10.0000000       1.72645357E-02   4.31440920E-02   8.19535926E-02  0.102183297       4.62751575E-02  -6.11400977E-02
   1.98999846       10.0000000       1.77000910E-02   4.39687446E-02   8.29777271E-02  0.102642983       4.56622280E-02  -6.14441931E-02
   1.99999845       10.0000000       1.81439444E-02   4.48036604E-02   8.40064287E-02  0.103096530       4.50463071E-02  -6.17383793E-02
   2.00999856       10.0000000       1.85961984E-02   4.56488878E-02   8.50396380E-02  0.103543900       4.44274917E-02  -6.20227717E-02
   2.01999855       10.0000000       1.90569572E-02   4.65044677E-02   8.60772878E-02  0.103985071       4.38058823E-02  -6.22974746E-02
   2.02999854       10.0000000       1.95263233E-02   4.73704487E-02   8.71193185E-02  0.104420014       4.31815758E-02  -6.25625998E-02
   2.03999853       10.0000000       2.00044010E-02   4.82468717E-02   8.81656706E-02  0.104848698       4.25546654E-02  -6.28182590E-02
   2.04999852       10.0000000       2.04912946E-02   4.91337776E-02   8.92162770E-02  0.105271101       4.19252440E-02  -6.30645603E-02
   2.05999851       10.0000000       2.09871102E-02   5.00312112E-02   9.02710706E-02  0.105687194       4.12934050E-02  -6.33016154E-02
   2.06999850       10.0000000       2.14919541E-02   5.09392135E-02   9.13299993E-02  0.106096961       4.06592414E-02  -6.35295287E-02
